Symbol,Name
XF1,Xref Limited
XFJ,S&P/ASX 200 Financials
XFL,S&P/ASX 50
XGD,S&P/ASX All Ordinaries Gold
XHJ,S&P/ASX 200 Health Care
XIJ,S&P/ASX 200 Information Technology
XIN,
XJO,S&P/ASX 200
XJOBOB,XJOBOB
XJOBOE,XJOBOE
XJOKOA,XJOKOA
XJOKOC,XJOKOC
XJOKOD,XJOKOD
XJOKOE,XJOKOE
XJOKOF,XJOKOF
XJOKOG,XJOKOG
XJOKOH,XJOKOH
XJOKOJ,XJOKOJ
XJOKOO,XJOKOO
XJOKOR,XJOKOR
XJOKOT,XJOKOT
XJOKOV,XJOKOV
XJOKOY,XJOKOY
XJOLOH,XJOLOH
XJOMOG,XJOMOG
XJOMON,XJOMON
XJOMOP,XJOMOP
XJOMOQ,XJOMOQ
XJOMOR,XJOMOR
XJOMOS,XJOMOS
XJOMOT,XJOMOT
XJOMOU,XJOMOU
XJOQOB,XJOQOB
XJOQOD,XJOQOD
XJOQOF,XJOQOF
XJOQOG,XJOQOG
XJOQOI,XJOQOI
XJOTOB,XJOTOB
XJOTOC,XJOTOC
XJOTOD,XJOTOD
XJOTOE,XJOTOE
XJOTOF,XJOTOF
XJOTOG,XJOTOG
XJOTOI,XJOTOI
XJOTOK,XJOTOK
XJOTOL,XJOTOL
XJOTOM,XJOTOM
XJOTON,XJOTON
XJOTOO,XJOTOO
XJOUOA,XJOUOA
XJOUOB,XJOUOB
XJOUOC,XJOUOC
XJOUOD,XJOUOD
XJOUOE,XJOUOE
XJOUOF,XJOUOF
XJOUOG,XJOUOG
XJOUOH,XJOUOH
XJOUOI,XJOUOI
XJOUOJ,XJOUOJ
XJOUOK,XJOUOK
XJOUOL,XJOUOL
XJOUOM,XJOUOM
XJOUON,XJOUON
XJOUOO,XJOUOO
XJR,
XJT,
XKO,S&P/ASX 300
XLD,
XMD,S&P/ASX Midcap 50
XMJ,S&P/ASX 200 Materials
XMM,S&P/ASX 300 Metals And Mining
XNJ,S&P/ASX 200 Industrials
XNT,
XNV,
XPJ,S&P/ASX 200 Property Trusts
XPN,Xpon Technologies Group Limited
XRE,S&P/ASX 200 Real Estate
XRF,XRF Scientific Ltd
XRG,Xreality Group Ltd
XRO,Xero Limited
XROKOD,Xero Limited
XROKOQ,Xero Limited
XROKOR,XROKOR
XSJ,S&P/ASX 200 Consumer Staples
XSO,S&P/ASX Small Ordinaries
XST,Xstate Resources Ltd
XSY,
XTC,Xantippe Resources Limited
XTCO,XTCO
XTCOA,Xantippe Resources Limited
XTE,ASX Telecommunications
XTJ,S&P/ASX 200 Telecommunication Services
XTL,S&P/ASX 20
XTO,S&P/ASX 100
XUJ,S&P/ASX 200 Utilities
XVI,
XXJ,S&P/ASX 200 Financials x Property Trusts
YAL,Yancoal Australia Limited
YANK,Betashares Strong U.s. Dollar
YBR,Yellow Brick Road Holdings Limited
YMAX,Betashares Australian Top 20 Equity
YOJ,Yojee Limited
YOW,Yowie Group Ltd
YPB,Ypb Group Ltd
YPBO,Ypb Group Ltd
YRL,Yandal Resources Limited
YTMALD,YTMALD
YTMAP1,YTMAP1
YTMAS2,YTMAS2
YTMF15,YTMF15
YTMF16,YTMF16
YTMGP1,YTMGP1
YTMMG2,YTMMG2
YTMMQ1,YTMMQ1
YTMORG,YTMORG
YTMQF4,YTMQF4
YTMTL1,YTMTL1
YTMTL2,YTMTL2
Z2U,Zoom2u Technologies Limited
ZAG,Zuleika Gold Limited
ZAGO,ZAGO
ZCLKOA,ZCLKOA
ZCLKOY,ZCLKOY
ZEO,Zeotech Limited
ZER,Zeta Resources Limited
ZEU,Zeus Resources Limited
ZGCKOA,ZGCKOA
ZGCKOB,ZGCKOB
ZGCKOD,ZGCKOD
ZGCKOF,ZGCKOF
ZGCKOH,ZGCKOH
ZGCKOJ,ZGCKOJ
ZGCKOK,ZGCKOK
ZGCKOP,ZGCKOP
ZGCKOQ,ZGCKOQ
ZGCKOS,ZGCKOS
ZGCKOU,ZGCKOU
ZGCKOW,ZGCKOW
ZGL,Zicom Group Ltd
ZHGKOA,ZHGKOA
ZHGKOB,ZHGKOB
ZHGKOD,ZHGKOD
ZHGKOF,ZHGKOF
ZHGKOP,ZHGKOP
ZHGKOQ,ZHGKOQ
ZHGKOR,ZHGKOR
ZHGKOS,ZHGKOS
ZHGKOT,ZHGKOT
ZHGKOX,ZHGKOX
ZIM,Zimbabwe Platinum Mines Ltd
ZIP,Ziptel Limited
ZIPKOG,Zip Co Limited..
ZLD,Zelda Therapeutics Limited
ZMI,Zinc Of Ireland Nl
ZMM,Zimi Limited
ZNC,Zinc Co Australia Ltd
ZNO,Zoono Group Limited
ZOZI,Anz Etfs S&p/asx 100
ZSIKOC,ZSIKOC
ZSIKOF,ZSIKOF
ZSIKOI,ZSIKOI
ZSIKOJ,ZSIKOJ
ZSIKOK,ZSIKOK
ZSIKOL,ZSIKOL
ZSIKOQ,ZSIKOQ
ZSIKOR,ZSIKOR
ZSIKOT,ZSIKOT
ZSIKOU,ZSIKOU
ZSIKOV,ZSIKOV
ZUSD,Anz Etfs Physical Us Dollar
ZYAU,Anz Etfs S&p/asx 300 High Yield Plus
ZYUS,Anz Etfs S&p 500 High Yield Low
14D,1414 Degrees Limited
1AD,Adalta Limited
1AE,Aurora Energy Metals Limited
1AG,Alterra Limited
1MC,Morella Corporation Limited
1ST,1st Available Ltd
1VG,Victory Goldfields Limited
29M,29metals Limited
2BE,Tubi Limited
360,Life360 Inc.
3DA,Amaero International Ltd
3DP,Pointerra Limited
3MF,3d Metalforge Limited
3MFO,3d Metalforge Limited
3PL,3p Learning Limited..
4DS,4ds Memory Limited
4DX,4dmedical Limited
5EA,5e Advanced Materials Inc.
5GG,Pentanet Limited
88E,88 Energy Limited
8CO,8common Limited
8IH,8i Holdings Ltd
8VI,8vic Holdings Limited
92E,92 Energy Limited
99L,99 Loyalty Limited.
9SP,9 Spokes International Limited
